"LATITUDE";"LONGITUDE";"populacao_total_media";"total_de_domicilios_media";"total_trabalhadores_media";"renda_per_capita_media";"gastos_habitacao_dom_media";"gastos_transporte_dom_media";"gastos_saude_dom_media";"gastos_educacao_dom_media";"gastos_higiene_e_cuidados_pessoais_dom_media";"gastos_alimentacao_dom_media";"gastos_telefone_fixo_dom_media";"gastos_telefone_celular_dom_media";"gastos_pacote_3play_dom_media";"gastos_comunicacao_dom_media";"gastos_recreacao_e_cultura_dom_media";"gastos_viagens_dom_media";"propensao_seguro_saude_media";"propensao_seguro_vida_media";"propensao_seguro_residencial_media"
-16.6985321044922;-49.2290496826172;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375068;103.285772838784;52.7999992370606;21.1000003814697;13.5000009536743
-16.6957855224609;-49.2304229736328;444.061901672729;160.874828197403;7953.41150468606;2419.44008234449;2006.03754575138;1263.53903830153;493.192461189596;276.110687493846;255.830019707444;1133.54379493156;7.51723595010282;80.4965731956366;58.8977234335662;4.90495069566101;188.681235750885;102.006717174839;54.5794147140607;21.8736593272854;14.6733836143795
-16.6971588134766;-49.2304229736328;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.96217587850691;190.123086375068;103.285772838784;52.7999992370605;21.1000003814697;13.5000009536743
-16.6985321044922;-49.2304229736328;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375068;103.285772838784;52.7999992370605;21.1000003814697;13.5000009536743
-16.6999053955078;-49.2304229736328;418.937174383391;148.254940955679;8959.57431083014;2420.57180749555;2026.34566235972;1279.38456065857;503.273805883674;281.522516423431;258.824747338891;1148.98338365426;7.54969680479372;81.7616552659747;59.9833553502796;4.98691476683555;191.541248600075;104.106317945415;52.9399164438934;21.1594978816969;13.5889203058419
-16.7177581787109;-49.2304229736328;1012.55360132083;384.134959980863;3577.76536470527;2559.78894612361;2034.01667309631;1348.01020080068;486.643937704073;288.768945013679;258.903319535798;1129.93504610383;7.63490486484936;80.0067187779052;60.372341797521;5.04275419270336;195.413021986706;104.831447708179;61.887571748021;25.0716082949277;19.4910693537936
-16.7012786865234;-49.2317962646484;2158.28636662525;933.159756647281;4786.93995271918;7358.24450880885;3234.81181123567;2796.0979098752;790.726007856915;595.88510047685;427.188121902558;1779.41548839398;9.8856136216264;127.225622163301;115.26927422572;8.45660439850897;390.441971331522;219.189777273766;72.5636471221444;29.5041678970278;26.0600770600306
-16.7259979248047;-49.2153167724609;981.140136623281;371.590591581797;16.2220764777723;2958.92474621174;1963.69528932324;1374.34440687721;459.196369642464;286.607099776824;250.552145310983;1075.58168939814;7.33786558880262;75.7178700182898;59.5727329039413;4.85570427400951;194.377347543727;103.816066763594;62.2215130898991;25.3484990502031;21.8857168451993
-16.7246246337891;-49.2166900634766;1102.46166196315;417.529329425477;17.59974804125;3346.49429108667;2210.86138417209;1556.83346168352;517.75944166808;324.865494748885;282.430909669896;1211.4849256688;8.22489268463827;85.323503777048;67.3830355188661;5.48106500078402;220.082948356116;117.731744242912;69.517944207841;28.321975168032;24.4589721612178
-16.7259979248047;-49.2166900634766;1094.51179780854;413.990041125627;16.3795219125346;3713.57227450335;2381.46188719284;1735.8332306858;565.850045295207;363.382092669821;307.160151506534;1313.6704381586;8.68169030168558;92.8224711294476;74.7006832905432;6.05404648143806;244.594294190607;132.19662594416;69.9215714397914;28.4981884919478;24.6607852888822
-16.7232513427734;-49.2180633544922;1030.87565506138;390.517455994173;16.0224655564823;2908.58636005396;2023.07477988719;1328.12058623822;466.015385646323;275.102097766874;254.966615320326;1103.28329566677;7.89759003749213;77.3129565613292;58.4920759410582;4.87151900892998;188.803512951443;99.1170311355112;69.0471895437485;28.1202226194052;24.2235954705231
-16.7259979248047;-49.2180633544922;880.691849944167;327.063432079394;9.1262487213043;3054.32269471842;2144.82636786203;1418.18190043542;501.656707150067;294.271992135438;271.739531587424;1177.79158001775;8.45933558057607;82.734574289432;62.7554277344749;5.32358257046413;200.474589355391;105.770646787045;62.2366290066222;25.2052095894421;19.6722986250714
-16.7232513427734;-49.2194366455078;1214.56167391335;459.828536568041;20.0696914428139;4032.23563113967;2504.92556648239;1914.98608368643;598.787977124057;402.792419825481;325.438584745498;1380.92312373598;8.73743182803215;97.8676094965092;81.3058218015098;6.43558273306665;269.06493847426;146.881429385329;70.2551218456832;28.6379093022418;24.8275599758151
-16.7246246337891;-49.2194366455078;1132.35032969957;423.099828240876;17.0419856571187;3639.88673220476;2366.43109786095;1754.58649384061;560.215988910938;368.474287165087;304.644262507301;1296.39443444784;8.47795701774299;91.6692653189854;75.0037972502981;5.99902453304092;246.389931886236;133.376059431108;62.6370640695445;25.3692810333892;19.8383551793607
